UserID,DestinationID,VisitDate,ExperienceRating,Preferences,Gender,NumberOfAdults,NumberOfChildren,Name_y,State,Type,Popularity,BestTimeToVisit,PreferencesList,PopularityNorm,ExperienceRatingNorm
534,361,2024-02-15,2,"City, Historical",Female,1,1,Taj Mahal,Uttar Pradesh,Historical,8.134764369094412,Nov-Feb,"['City', 'Historical']",0.3158727660024219,0.25
743,324,2024-03-20,1,"Nature, Adventure",Female,1,2,Kerala Backwaters,Kerala,Nature,7.662104838922936,Sep-Mar,"['Nature', 'Adventure']",0.07898763525189612,0.0
17,610,2024-01-01,4,"Nature, Adventure",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,7.940660734256079,Apr-Jun,"['Nature', 'Adventure']",0.21859288062456944,0.75
319,784,2024-02-15,4,"Beaches, Historical",Female,2,1,Kerala Backwaters,Kerala,Nature,8.317882740052342,Sep-Mar,"['Beaches', 'Historical']",0.4076471119707668,0.75
954,166,2024-03-20,4,"City, Historical",Male,2,2,Taj Mahal,Uttar Pradesh,Historical,7.967520190746358,Nov-Feb,"['City', 'Historical']",0.23205416820355756,0.75
368,696,2024-01-01,3,"Nature, Adventure",Male,1,0,Taj Mahal,Uttar Pradesh,Historical,8.627961321716496,Nov-Feb,"['Nature', 'Adventure']",0.56305073904627,0.5
293,204,2024-02-15,3,"Nature, Adventure",Female,1,0,Kerala Backwaters,Kerala,Nature,7.96348370355229,Sep-Mar,"['Nature', 'Adventure']",0.23003118181334853,0.5
723,748,2024-03-20,3,"City, Historical",Female,1,2,Jaipur City,Rajasthan,City,8.719936425969232,Oct-Mar,"['City', 'Historical']",0.6091463601137185,0.5
434,396,2024-01-01,1,"Nature, Adventure",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,9.113864702192004,Nov-Feb,"['Nature', 'Adventure']",0.8065733562128057,0.0
707,404,2024-02-15,2,"Nature, Adventure",Female,2,0,Kerala Backwaters,Kerala,Nature,9.28938699420442,Sep-Mar,"['Nature', 'Adventure']",0.8945407374648222,0.25
466,730,2024-03-20,5,"Beaches, Historical",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,7.896272170257733,Apr-Jun,"['Beaches', 'Historical']",0.19634644293450187,1.0
306,102,2024-01-01,3,"City, Historical",Female,2,1,Goa Beaches,Goa,Beach,7.901206474541698,Nov-Mar,"['City', 'Historical']",0.19881939278710678,0.5
586,433,2024-02-15,5,"Beaches, Historical",Male,1,1,Jaipur City,Rajasthan,City,8.683728793384567,Oct-Mar,"['Beaches', 'Historical']",0.5910000005642271,1.0
341,499,2024-03-20,1,"Nature, Adventure",Male,1,1,Kerala Backwaters,Kerala,Nature,9.26496476298098,Sep-Mar,"['Nature', 'Adventure']",0.8823009262110741,0.0
20,311,2024-01-01,5,"Nature, Adventure",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,8.093952306204637,Nov-Feb,"['Nature', 'Adventure']",0.2954187811851987,1.0
999,11,2024-02-15,3,"City, Historical",Male,2,2,Taj Mahal,Uttar Pradesh,Historical,8.17770928252728,Nov-Feb,"['City', 'Historical']",0.33739568214868926,0.5
292,775,2024-03-20,2,"Beaches, Historical",Male,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.079156318407351,Apr-Jun,"['Beaches', 'Historical']",0.2880034022914916,0.25
213,230,2024-01-01,2,"City, Historical",Male,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,7.619039723254248,Apr-Jun,"['City', 'Historical']",0.057404476752452485,0.25
891,430,2024-02-15,5,"City, Historical",Male,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,7.528160810117106,Apr-Jun,"['City', 'Historical']",0.011858239245831946,1.0
335,785,2024-03-20,4,"Nature, Adventure",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,9.366933345133754,Apr-Jun,"['Nature', 'Adventure']",0.9334050283687991,0.75
669,181,2024-01-01,4,"City, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,9.236840653145723,Nov-Feb,"['City', 'Historical']",0.8682058260167543,0.75
473,443,2024-02-15,5,"Nature, Adventure",Male,2,2,Jaipur City,Rajasthan,City,9.225300608752708,Oct-Mar,"['Nature', 'Adventure']",0.8624222444947344,1.0
9,996,2024-03-20,5,"City, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,8.13381819081494,Nov-Feb,"['City', 'Historical']",0.31539856512179076,1.0
3,904,2024-01-01,4,"City, Historical",Female,2,0,Kerala Backwaters,Kerala,Nature,8.574376628395806,Sep-Mar,"['City', 'Historical']",0.5361954314236912,0.75
13,50,2024-02-15,5,"Beaches, Historical",Male,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.18047732584072,Apr-Jun,"['Beaches', 'Historical']",0.3387829562019372,1.0
721,356,2024-03-20,4,"Beaches, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.606176983767309,Nov-Feb,"['Beaches', 'Historical']",0.5521329739024367,0.75
293,339,2024-01-01,4,"Nature, Adventure",Female,1,0,Kerala Backwaters,Kerala,Nature,8.568613099478302,Sep-Mar,"['Nature', 'Adventure']",0.5333068949316586,0.75
693,3,2024-02-15,2,"City, Historical",Male,2,0,Jaipur City,Rajasthan,City,9.225372007612826,Oct-Mar,"['City', 'Historical']",0.8624580278170519,0.25
936,350,2024-03-20,1,"City, Historical",Male,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.950916521545693,Apr-Jun,"['City', 'Historical']",0.22373282461801514,0.0
356,436,2024-01-01,2,"Nature, Adventure",Male,1,1,Taj Mahal,Uttar Pradesh,Historical,7.728114076451941,Nov-Feb,"['Nature', 'Adventure']",0.11206981357405578,0.25
840,103,2024-02-15,5,"City, Historical",Female,1,0,Jaipur City,Rajasthan,City,9.293866271159713,Oct-Mar,"['City', 'Historical']",0.8967856390049167,1.0
554,529,2024-03-20,4,"Nature, Adventure",Female,1,2,Kerala Backwaters,Kerala,Nature,7.726465986904015,Sep-Mar,"['Nature', 'Adventure']",0.11124383232724254,0.75
338,436,2024-01-01,5,"Nature, Adventure",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,7.728114076451941,Nov-Feb,"['Nature', 'Adventure']",0.11206981357405578,1.0
434,725,2024-02-15,3,"Nature, Adventure",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,9.339552233237942,Apr-Jun,"['Nature', 'Adventure']",0.9196823001521883,0.5
768,824,2024-03-20,3,"City, Historical",Female,1,2,Kerala Backwaters,Kerala,Nature,9.206043310589514,Sep-Mar,"['City', 'Historical']",0.8527709684660146,0.5
108,737,2024-01-01,2,"City, Historical",Male,2,0,Goa Beaches,Goa,Beach,9.413701353656403,Nov-Mar,"['City', 'Historical']",0.9568439841216013,0.25
511,19,2024-02-15,2,"Beaches, Historical",Male,2,1,Kerala Backwaters,Kerala,Nature,9.01709023649701,Sep-Mar,"['Beaches', 'Historical']",0.7580724152687945,0.25
93,833,2024-03-20,1,"City, Historical",Female,1,0,Jaipur City,Rajasthan,City,7.976891811337149,Oct-Mar,"['City', 'Historical']",0.23675098996908603,0.0
752,203,2024-01-01,5,"Nature, Adventure",Male,1,2,Jaipur City,Rajasthan,City,9.04284018561824,Oct-Mar,"['Nature', 'Adventure']",0.7709776455138913,1.0
516,921,2024-02-15,5,"City, Historical",Male,1,1,Taj Mahal,Uttar Pradesh,Historical,8.685684922550122,Nov-Feb,"['City', 'Historical']",0.5919803635603549,1.0
527,793,2024-03-20,2,"Nature, Adventure",Male,1,2,Jaipur City,Rajasthan,City,7.781580260307882,Oct-Mar,"['Nature', 'Adventure']",0.1388657272179661,0.25
23,725,2024-01-01,3,"Nature, Adventure",Male,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,9.339552233237942,Apr-Jun,"['Nature', 'Adventure']",0.9196823001521883,0.5
569,451,2024-02-15,2,"Nature, Adventure",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,7.948981237202266,Nov-Feb,"['Nature', 'Adventure']",0.2227629085252074,0.25
676,117,2024-03-20,2,"Beaches, Historical",Male,2,0,Goa Beaches,Goa,Beach,9.21979801445382,Nov-Mar,"['Beaches', 'Historical']",0.8596644819050621,0.25
27,702,2024-01-01,5,"City, Historical",Female,2,2,Goa Beaches,Goa,Beach,9.111768717459087,Nov-Mar,"['City', 'Historical']",0.805522901105452,1.0
944,732,2024-02-15,3,"Nature, Adventure",Female,2,0,Goa Beaches,Goa,Beach,8.465381843255685,Nov-Mar,"['Nature', 'Adventure']",0.4815699721217788,0.5
613,146,2024-03-20,3,"Beaches, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,8.373844119971205,Nov-Feb,"['Beaches', 'Historical']",0.43569355545250577,0.5
614,501,2024-01-01,2,"Nature, Adventure",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,8.43779797890401,Nov-Feb,"['Nature', 'Adventure']",0.46774562944708303,0.25
373,867,2024-02-15,5,"Beaches, Historical",Male,2,2,Goa Beaches,Goa,Beach,7.544784240485142,Nov-Mar,"['Beaches', 'Historical']",0.020189486634043803,1.0
169,196,2024-03-20,5,"Beaches, Historical",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,8.393643741715653,Nov-Feb,"['Beaches', 'Historical']",0.44561663049140976,1.0
482,265,2024-01-01,3,"Nature, Adventure",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,9.1417227262193,Apr-Jun,"['Nature', 'Adventure']",0.8205351008575463,0.5
535,317,2024-02-15,4,"Beaches, Historical",Female,1,2,Goa Beaches,Goa,Beach,8.61779577553025,Nov-Mar,"['Beaches', 'Historical']",0.5579560216360326,0.75
343,258,2024-03-20,1,"Beaches, Historical",Female,2,1,Jaipur City,Rajasthan,City,7.617165381372276,Oct-Mar,"['Beaches', 'Historical']",0.05646510349656754,0.0
16,970,2024-01-01,2,"Beaches, Historical",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,9.01310124502825,Apr-Jun,"['Beaches', 'Historical']",0.756073232547784,0.25
401,435,2024-02-15,1,"Nature, Adventure",Male,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.316001911390781,Apr-Jun,"['Nature', 'Adventure']",0.4067044877032492,0.0
65,922,2024-03-20,4,"Nature, Adventure",Female,2,1,Goa Beaches,Goa,Beach,9.298024384615864,Nov-Mar,"['Nature', 'Adventure']",0.8988695814346369,0.75
767,877,2024-01-01,4,"Nature, Adventure",Female,2,2,Goa Beaches,Goa,Beach,7.911432523928271,Nov-Mar,"['Nature', 'Adventure']",0.20394443288758024,0.75
137,305,2024-02-15,5,"Nature, Adventure",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.111872493591813,Apr-Jun,"['Nature', 'Adventure']",0.3043999307470093,1.0
992,296,2024-03-20,5,"Nature, Adventure",Male,1,2,Taj Mahal,Uttar Pradesh,Historical,8.01345163279451,Nov-Feb,"['Nature', 'Adventure']",0.255073857769934,1.0
528,872,2024-01-01,4,"City, Historical",Female,2,1,Goa Beaches,Goa,Beach,9.413328344476888,Nov-Mar,"['City', 'Historical']",0.9566570412533837,0.75
59,468,2024-02-15,4,"Nature, Adventure",Male,1,1,Jaipur City,Rajasthan,City,9.47910151784028,Oct-Mar,"['Nature', 'Adventure']",0.9896209101219788,0.75
528,824,2024-03-20,1,"City, Historical",Female,2,1,Kerala Backwaters,Kerala,Nature,9.206043310589514,Sep-Mar,"['City', 'Historical']",0.8527709684660146,0.0
597,386,2024-01-01,5,"City, Historical",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,9.46333200145262,Nov-Feb,"['City', 'Historical']",0.9817176230561109,1.0
290,133,2024-02-15,3,"Nature, Adventure",Female,2,1,Jaipur City,Rajasthan,City,7.813559346844389,Oct-Mar,"['Nature', 'Adventure']",0.15489284528482214,0.5
657,773,2024-03-20,5,"City, Historical",Male,1,0,Jaipur City,Rajasthan,City,8.784997932243503,Oct-Mar,"['City', 'Historical']",0.6417535592429,1.0
400,134,2024-01-01,1,"Beaches, Historical",Female,2,1,Kerala Backwaters,Kerala,Nature,7.743269418238725,Sep-Mar,"['Beaches', 'Historical']",0.11966529169639203,0.0
750,460,2024-02-15,1,"City, Historical",Male,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.25449220912482,Apr-Jun,"['City', 'Historical']",0.37587736387817333,0.0
833,433,2024-03-20,1,"Nature, Adventure",Female,2,1,Jaipur City,Rajasthan,City,8.683728793384567,Oct-Mar,"['Nature', 'Adventure']",0.5910000005642271,0.0
773,14,2024-01-01,3,"Nature, Adventure",Male,1,0,Kerala Backwaters,Kerala,Nature,8.551426230833268,Sep-Mar,"['Nature', 'Adventure']",0.5246932663760386,0.5
285,167,2024-02-15,2,"City, Historical",Female,1,0,Goa Beaches,Goa,Beach,9.1852981894065,Nov-Mar,"['City', 'Historical']",0.8423740327645577,0.25
184,394,2024-03-20,3,"Beaches, Historical",Male,1,2,Kerala Backwaters,Kerala,Nature,8.884525796968724,Sep-Mar,"['Beaches', 'Historical']",0.691634434891808,0.5
560,349,2024-01-01,4,"Nature, Adventure",Female,1,1,Kerala Backwaters,Kerala,Nature,8.18621530520951,Sep-Mar,"['Nature', 'Adventure']",0.34165868789939524,0.75
498,507,2024-02-15,3,"City, Historical",Male,1,0,Goa Beaches,Goa,Beach,8.240547501092525,Nov-Mar,"['City', 'Historical']",0.36888862510396603,0.5
659,969,2024-03-20,3,"Nature, Adventure",Male,2,1,Kerala Backwaters,Kerala,Nature,9.409359526915562,Sep-Mar,"['Nature', 'Adventure']",0.9546679691900349,0.5
591,679,2024-01-01,4,"City, Historical",Male,1,1,Kerala Backwaters,Kerala,Nature,7.841584036663998,Sep-Mar,"['City', 'Historical']",0.16893811865475192,0.75
964,113,2024-02-15,4,"Beaches, Historical",Female,1,0,Jaipur City,Rajasthan,City,7.576534512918616,Oct-Mar,"['Beaches', 'Historical']",0.03610192879730586,0.75
458,377,2024-03-20,2,"Nature, Adventure",Male,1,2,Goa Beaches,Goa,Beach,7.92228615054826,Nov-Mar,"['Nature', 'Adventure']",0.20938399899568488,0.25
572,685,2024-01-01,3,"Nature, Adventure",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,7.598827165312162,Apr-Jun,"['Nature', 'Adventure']",0.04727444842280766,0.5
502,978,2024-02-15,1,"Beaches, Historical",Female,2,0,Jaipur City,Rajasthan,City,8.519173371272599,Oct-Mar,"['Beaches', 'Historical']",0.5085289401191753,0.0
635,803,2024-03-20,4,"Nature, Adventure",Male,1,0,Jaipur City,Rajasthan,City,9.31045957210701,Oct-Mar,"['Nature', 'Adventure']",0.9051017862812816,0.75
512,495,2024-01-01,2,"Nature, Adventure",Male,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.414265880762033,Apr-Jun,"['Nature', 'Adventure']",0.45595193062295436,0.25
609,82,2024-02-15,2,"City, Historical",Female,2,2,Goa Beaches,Goa,Beach,8.067416540924038,Nov-Mar,"['City', 'Historical']",0.2821197195418643,0.25
758,938,2024-03-20,4,"Nature, Adventure",Male,2,0,Jaipur City,Rajasthan,City,9.20608066746193,Oct-Mar,"['Nature', 'Adventure']",0.8527896907958136,0.75
30,239,2024-01-01,5,"City, Historical",Female,1,1,Kerala Backwaters,Kerala,Nature,8.757659224866991,Sep-Mar,"['City', 'Historical']",0.6280520831104166,1.0
124,881,2024-02-15,3,"Beaches, Historical",Male,2,0,Taj Mahal,Uttar Pradesh,Historical,8.278291770000452,Nov-Feb,"['Beaches', 'Historical']",0.38780510833258847,0.5
678,706,2024-03-20,3,"City, Historical",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,9.023746389658204,Nov-Feb,"['City', 'Historical']",0.761408312698627,0.5
3,421,2024-01-01,4,"City, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,8.912423770627766,Nov-Feb,"['City', 'Historical']",0.7056162012924547,0.75
928,41,2024-02-15,3,"Beaches, Historical",Female,1,1,Taj Mahal,Uttar Pradesh,Historical,9.45205627034071,Nov-Feb,"['Beaches', 'Historical']",0.9760665087375578,0.5
424,211,2024-03-20,5,"Beaches, Historical",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,8.188261257930963,Nov-Feb,"['Beaches', 'Historical']",0.34268406821438624,1.0
778,429,2024-01-01,5,"Beaches, Historical",Female,1,0,Kerala Backwaters,Kerala,Nature,8.186484600129791,Sep-Mar,"['Beaches', 'Historical']",0.34179365177577825,1.0
490,4,2024-02-15,1,"Beaches, Historical",Female,2,1,Kerala Backwaters,Kerala,Nature,7.9773855361057935,Sep-Mar,"['Beaches', 'Historical']",0.23699843247031466,0.0
765,169,2024-03-20,2,"City, Historical",Male,2,0,Kerala Backwaters,Kerala,Nature,7.686748942635202,Sep-Mar,"['City', 'Historical']",0.09133864344587389,0.25
286,968,2024-01-01,1,"Beaches, Historical",Male,2,2,Jaipur City,Rajasthan,City,9.06097855232804,Oct-Mar,"['Beaches', 'Historical']",0.7800681410934321,0.0
235,186,2024-02-15,2,"Beaches, Historical",Male,1,2,Taj Mahal,Uttar Pradesh,Historical,8.118994457168691,Nov-Feb,"['Beaches', 'Historical']",0.307969280702774,0.25
122,348,2024-03-20,1,"Nature, Adventure",Male,2,2,Jaipur City,Rajasthan,City,8.013552975522641,Oct-Mar,"['Nature', 'Adventure']",0.25512464820971475,0.0
982,544,2024-01-01,1,"Beaches, Historical",Female,2,2,Kerala Backwaters,Kerala,Nature,8.517940732286046,Sep-Mar,"['Beaches', 'Historical']",0.5079111722992992,0.0
679,447,2024-02-15,5,"Beaches, Historical",Male,2,1,Goa Beaches,Goa,Beach,8.888745118422108,Nov-Mar,"['Beaches', 'Historical']",0.693749053238339,1.0
210,301,2024-03-20,1,"City, Historical",Male,1,1,Taj Mahal,Uttar Pradesh,Historical,8.634308850859137,Nov-Feb,"['City', 'Historical']",0.5662319618396657,0.0
346,128,2024-01-01,4,"Beaches, Historical",Male,2,2,Jaipur City,Rajasthan,City,7.513479447324053,Oct-Mar,"['Beaches', 'Historical']",0.0045003075363697,0.75
953,421,2024-02-15,2,"Nature, Adventure",Female,1,1,Taj Mahal,Uttar Pradesh,Historical,8.912423770627766,Nov-Feb,"['Nature', 'Adventure']",0.7056162012924547,0.25
862,103,2024-03-20,2,"Beaches, Historical",Male,1,1,Jaipur City,Rajasthan,City,9.293866271159713,Oct-Mar,"['Beaches', 'Historical']",0.8967856390049167,0.25
290,169,2024-01-01,2,"Nature, Adventure",Female,2,1,Kerala Backwaters,Kerala,Nature,7.686748942635202,Sep-Mar,"['Nature', 'Adventure']",0.09133864344587389,0.25
93,920,2024-02-15,2,"City, Historical",Female,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.584679630283544,Apr-Jun,"['City', 'Historical']",0.04018405783270144,0.25
217,174,2024-03-20,4,"Beaches, Historical",Male,1,1,Kerala Backwaters,Kerala,Nature,8.360692114959477,Sep-Mar,"['Beaches', 'Historical']",0.4291020995990621,0.75
940,411,2024-01-01,5,"Beaches, Historical",Female,1,1,Taj Mahal,Uttar Pradesh,Historical,8.284126727805766,Nov-Feb,"['Beaches', 'Historical']",0.3907294431960667,1.0
197,728,2024-02-15,4,"Nature, Adventure",Female,1,1,Jaipur City,Rajasthan,City,9.09930562784097,Oct-Mar,"['Nature', 'Adventure']",0.7992767124108704,0.75
930,688,2024-03-20,2,"City, Historical",Male,2,1,Jaipur City,Rajasthan,City,8.056619012437265,Oct-Mar,"['City', 'Historical']",0.27670826841457247,0.25
943,479,2024-01-01,4,"Beaches, Historical",Male,2,1,Kerala Backwaters,Kerala,Nature,8.432522163463709,Sep-Mar,"['Beaches', 'Historical']",0.46510152274740857,0.75
35,573,2024-02-15,2,"Nature, Adventure",Male,2,1,Jaipur City,Rajasthan,City,9.155604744108183,Oct-Mar,"['Nature', 'Adventure']",0.827492420900361,0.25
366,624,2024-03-20,2,"City, Historical",Female,1,2,Kerala Backwaters,Kerala,Nature,8.331131728498399,Sep-Mar,"['City', 'Historical']",0.4142871734950054,0.25
214,417,2024-01-01,3,"Beaches, Historical",Male,1,0,Goa Beaches,Goa,Beach,7.799317152894507,Nov-Mar,"['Beaches', 'Historical']",0.14775501401171054,0.5
560,657,2024-02-15,3,"Nature, Adventure",Female,1,1,Goa Beaches,Goa,Beach,9.350623282972432,Nov-Mar,"['Nature', 'Adventure']",0.9252308332854327,0.5
684,772,2024-03-20,2,"City, Historical",Male,1,0,Goa Beaches,Goa,Beach,9.13732713238196,Nov-Mar,"['City', 'Historical']",0.8183321392024486,0.25
373,865,2024-01-01,1,"Beaches, Historical",Male,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.989187748130234,Apr-Jun,"['Beaches', 'Historical']",0.7440883862095884,0.0
623,470,2024-02-15,1,"Nature, Adventure",Female,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.93195095213289,Apr-Jun,"['Nature', 'Adventure']",0.7154027360997659,0.0
474,273,2024-03-20,4,"City, Historical",Male,2,2,Jaipur City,Rajasthan,City,9.324373462793442,Oct-Mar,"['City', 'Historical']",0.9120750801727813,0.75
42,500,2024-01-01,4,"City, Historical",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.940107797681996,Apr-Jun,"['City', 'Historical']",0.7194907430076364,0.75
394,201,2024-02-15,1,"Beaches, Historical",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,7.653509093644129,Nov-Feb,"['Beaches', 'Historical']",0.07467966278061271,0.0
104,635,2024-03-20,1,"Nature, Adventure",Male,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.512680031670806,Apr-Jun,"['Nature', 'Adventure']",0.5052746407717777,0.0
13,340,2024-01-01,5,"Beaches, Historical",Male,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,9.051578730223218,Apr-Jun,"['Beaches', 'Historical']",0.7753571854346633,1.0
868,259,2024-02-15,5,"Beaches, Historical",Female,2,0,Kerala Backwaters,Kerala,Nature,8.382675748307422,Sep-Mar,"['Beaches', 'Historical']",0.44011974661045394,1.0
954,584,2024-03-20,2,"City, Historical",Male,2,2,Kerala Backwaters,Kerala,Nature,7.877125609308293,Sep-Mar,"['City', 'Historical']",0.1867506656267101,0.25
342,105,2024-01-01,3,"City, Historical",Male,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,9.367695620218187,Apr-Jun,"['City', 'Historical']",0.9337870615692688,0.5
754,306,2024-02-15,2,"Beaches, Historical",Male,2,2,Taj Mahal,Uttar Pradesh,Historical,8.4480644643696,Nov-Feb,"['Beaches', 'Historical']",0.4728909350986631,0.25
87,254,2024-03-20,3,"City, Historical",Male,2,2,Kerala Backwaters,Kerala,Nature,9.143167495034348,Sep-Mar,"['City', 'Historical']",0.8212591828400525,0.5
441,65,2024-01-01,2,"City, Historical",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.264285623199319,Apr-Jun,"['City', 'Historical']",0.38078557798461515,0.25
878,872,2024-02-15,4,"Nature, Adventure",Female,1,2,Goa Beaches,Goa,Beach,9.413328344476888,Nov-Mar,"['Nature', 'Adventure']",0.9566570412533837,0.75
757,528,2024-03-20,4,"Beaches, Historical",Male,1,0,Jaipur City,Rajasthan,City,8.564171557585537,Oct-Mar,"['Beaches', 'Historical']",0.5310809052607851,0.75
516,814,2024-01-01,1,"City, Historical",Male,1,1,Kerala Backwaters,Kerala,Nature,7.589205999248015,Sep-Mar,"['City', 'Historical']",0.04245256070957094,0.0
915,374,2024-02-15,1,"City, Historical",Male,1,0,Kerala Backwaters,Kerala,Nature,9.27098132194643,Sep-Mar,"['City', 'Historical']",0.8853162750324161,0.0
718,723,2024-03-20,4,"Beaches, Historical",Male,2,1,Jaipur City,Rajasthan,City,8.279131951554369,Oct-Mar,"['Beaches', 'Historical']",0.3882261863063714,0.75
269,62,2024-01-01,3,"Nature, Adventure",Male,2,1,Goa Beaches,Goa,Beach,9.379786903532915,Nov-Mar,"['Nature', 'Adventure']",0.9398469102470515,0.5
621,566,2024-02-15,5,"City, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,7.567818752588276,Nov-Feb,"['City', 'Historical']",0.031733807784927855,1.0
688,22,2024-03-20,3,"Beaches, Historical",Female,2,1,Goa Beaches,Goa,Beach,7.745073501266791,Nov-Mar,"['Beaches', 'Historical']",0.12056945297255038,0.5
905,727,2024-01-01,2,"Nature, Adventure",Female,1,2,Goa Beaches,Goa,Beach,7.714387334549871,Nov-Mar,"['Nature', 'Adventure']",0.10519031397088258,0.25
709,984,2024-02-15,3,"Beaches, Historical",Male,2,1,Kerala Backwaters,Kerala,Nature,7.748098699266505,Sep-Mar,"['Beaches', 'Historical']",0.12208560652064111,0.5
713,251,2024-03-20,2,"Nature, Adventure",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,8.041916757088895,Nov-Feb,"['Nature', 'Adventure']",0.26933986587910963,0.25
158,552,2024-01-01,4,"Nature, Adventure",Male,2,1,Goa Beaches,Goa,Beach,8.564998979974378,Nov-Mar,"['Nature', 'Adventure']",0.5314955886602619,0.75
400,487,2024-02-15,1,"Beaches, Historical",Female,2,1,Goa Beaches,Goa,Beach,8.062331360639273,Nov-Mar,"['Beaches', 'Historical']",0.27957115441252195,0.0
318,191,2024-03-20,2,"City, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,8.072256876114661,Nov-Feb,"['City', 'Historical']",0.2845455744359595,0.25
699,7,2024-01-01,2,"City, Historical",Male,2,2,Goa Beaches,Goa,Beach,9.14506834197403,Nov-Mar,"['City', 'Historical']",0.8222118397677145,0.25
1,941,2024-02-15,5,"Beaches, Historical",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,8.645046758887661,Nov-Feb,"['Beaches', 'Historical']",0.5716135326849658,1.0
367,408,2024-03-20,3,"Beaches, Historical",Female,1,0,Jaipur City,Rajasthan,City,7.789753610332566,Oct-Mar,"['Beaches', 'Historical']",0.1429620057560603,0.5
578,761,2024-01-01,1,"Nature, Adventure",Female,2,1,Taj Mahal,Uttar Pradesh,Historical,9.36014231646272,Nov-Feb,"['Nature', 'Adventure']",0.9300015347079718,0.0
951,834,2024-02-15,1,"City, Historical",Male,1,2,Kerala Backwaters,Kerala,Nature,8.329340966088974,Sep-Mar,"['City', 'Historical']",0.41338968817963323,0.0
54,678,2024-03-20,2,"City, Historical",Male,2,0,Jaipur City,Rajasthan,City,8.104480470792156,Oct-Mar,"['City', 'Historical']",0.30069523386557273,0.25
573,227,2024-01-01,2,"City, Historical",Male,2,0,Goa Beaches,Goa,Beach,8.882153318904079,Nov-Mar,"['City', 'Historical']",0.6904454082443556,0.25
93,847,2024-02-15,4,"City, Historical",Female,1,0,Goa Beaches,Goa,Beach,7.790585198400288,Nov-Mar,"['City', 'Historical']",0.14337877688956843,0.75
320,220,2024-03-20,4,"Nature, Adventure",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.869504608299943,Apr-Jun,"['Nature', 'Adventure']",0.684106190955752,0.75
325,525,2024-01-01,4,"Beaches, Historical",Male,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.090624068994547,Apr-Jun,"['Beaches', 'Historical']",0.29375075196679956,0.75
567,899,2024-02-15,5,"City, Historical",Female,2,1,Kerala Backwaters,Kerala,Nature,8.575304720464212,Sep-Mar,"['City', 'Historical']",0.5366605679478467,1.0
849,871,2024-03-20,5,"City, Historical",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,7.643206988401131,Nov-Feb,"['City', 'Historical']",0.06951650538778954,1.0
944,702,2024-01-01,3,"Nature, Adventure",Female,2,0,Goa Beaches,Goa,Beach,9.111768717459087,Nov-Mar,"['Nature', 'Adventure']",0.805522901105452,0.5
